Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches
Oliver Scarles,2026-01-17,Tottenham Hotspur,West Ham United,6.6,90,,,0.0,0,0,0.0,0.02,19,24,1,0,2,0,4,48
Oliver Scarles,2026-01-24,West Ham United,Sunderland,7.2,70,,,0.0,0,0,0.0,0.01,27,33,0,0,2,0,3,54
Oliver Scarles,2026-01-31,Chelsea,West Ham United,6.4,9,,,0.0,0,0,0.0,0.0,3,3,0,0,0,0,0,8
Oliver Scarles,2026-02-07,Burnley,West Ham United,6.9,11,,,0.0,0,0,0.0,0.0,2,2,0,0,2,0,1,5
Oliver Scarles,2026-02-10,West Ham United,Manchester United,6.4,10,,,0.0,0,0,0.0,0.01,6,7,1,0,1,0,1,11
Oliver Scarles,2026-02-14,Burton Albion,West Ham United,6.8,83,,,0.0,0,0,0.0,0.0,19,28,3,0,1,0,3,68
Oliver Scarles,2026-02-21,West Ham United,Bournemouth,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Oliver Scarles,2026-02-28,Liverpool,West Ham United,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Oliver Scarles,2026-03-04,Fulham,West Ham United,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Oliver Scarles,2026-03-09,West Ham United,Brentford,7.3,45,,,0.0,0,0,0.0,0.0,18,20,0,0,0,0,2,38
Oliver Scarles,2026-03-22,Aston Villa,West Ham United,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Oliver Scarles,2026-04-05,West Ham United,Leeds United,6.7,15,,,0.0,0,0,0.0,0.0,7,8,0,0,0,0,0,13
Oliver Scarles,2026-04-10,West Ham United,Wolverhampton,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Oliver Scarles,2026-04-20,Crystal Palace,West Ham United,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Oliver Scarles,2026-04-25,West Ham United,Everton,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
