Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches
Anthony Rouault,2026-01-11,US Chantilly,Stade Rennais,8.1,90,,,0.0,0,1,0.0,0.0,71,79,1,0,2,0,8,92
Anthony Rouault,2026-01-18,Stade Rennais,Le Havre,6.5,90,,,0.0,0,0,0.0,0.01,32,42,0,0,0,0,3,54
Anthony Rouault,2026-01-24,Stade Rennais,Lorient,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Anthony Rouault,2026-01-31,AS Monaco,Stade Rennais,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Anthony Rouault,2026-02-03,Olympique de Marseille,Stade Rennais,6.1,90,,,0.0,0,0,0.0,0.0,64,72,0,0,0,0,0,82
Anthony Rouault,2026-02-07,RC Lens,Stade Rennais,6.3,64,,,0.0,0,0,0.0,0.01,39,49,0,0,1,0,5,69
Anthony Rouault,2026-02-13,Stade Rennais,Paris Saint-Germain,7.2,90,,,0.0,0,0,0.0,0.01,19,24,2,0,1,0,0,39
Anthony Rouault,2026-02-22,Auxerre,Stade Rennais,7.4,90,,,0.0,0,0,0.12,0.0,45,51,0,0,0,0,0,73
Anthony Rouault,2026-02-28,Stade Rennais,Toulouse,7.4,90,,,0.0,0,0,0.0,0.02,98,110,0,0,1,0,3,122
Anthony Rouault,2026-03-08,Nice,Stade Rennais,7.9,90,,,0.0,0,0,0.0,0.01,86,91,0,0,1,0,4,107
Anthony Rouault,2026-03-15,Stade Rennais,Lille,6.6,87,,,0.0,0,0,0.12,0.01,84,95,0,0,0,0,5,104
Anthony Rouault,2026-03-22,Stade Rennais,Metz,7.8,90,,,0.0,0,0,0.27,0.09,77,81,1,0,0,0,5,94
Anthony Rouault,2026-04-11,Stade Rennais,Angers,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Anthony Rouault,2026-04-19,RC Strasbourg,Stade Rennais,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Anthony Rouault,2026-04-26,Stade Rennais,Nantes,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
