Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches
Álex Jiménez,2026-01-10,Newcastle United,Bournemouth,6.1,49,,,0.0,0,0,0.0,0.0,8,12,2,0,0,0,4,30
Álex Jiménez,2026-01-19,Brighton & Hove Albion,Bournemouth,6.6,89,,,0.0,0,0,0.02,0.01,15,22,1,0,3,0,7,46
Álex Jiménez,2026-01-24,Bournemouth,Liverpool,7.4,85,,,0.0,1,0,0.43,0.01,9,13,0,0,4,0,5,32
Álex Jiménez,2026-01-31,Wolverhampton,Bournemouth,6.6,86,,,0.0,0,0,0.03,0.03,14,17,0,0,0,0,7,37
Álex Jiménez,2026-02-07,Bournemouth,Aston Villa,6.9,86,,,0.0,0,0,0.0,0.02,32,37,1,0,0,0,4,67
Álex Jiménez,2026-02-10,Everton,Bournemouth,7.7,90,,,0.0,0,0,0.0,0.06,36,48,1,0,0,0,9,75
Álex Jiménez,2026-02-21,West Ham United,Bournemouth,7.1,89,,,0.0,0,0,0.0,0.01,24,28,0,0,1,0,4,47
Álex Jiménez,2026-02-28,Bournemouth,Sunderland,7.3,90,,,0.0,0,0,0.08,0.23,34,41,2,0,2,0,3,73
Álex Jiménez,2026-03-03,Bournemouth,Brentford,7.7,90,,,0.0,0,0,0.03,0.39,27,37,2,0,2,0,5,61
Álex Jiménez,2026-03-14,Burnley,Bournemouth,6.9,29,,,0.0,0,0,0.0,0.04,12,15,1,0,0,0,4,28
Álex Jiménez,2026-03-20,Bournemouth,Manchester United,5.7,73,,,0.0,0,0,0.03,0.01,32,38,0,0,3,0,7,57
Álex Jiménez,2026-03-27,Cyprus U21,Spain U21,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Álex Jiménez,2026-04-11,Arsenal,Bournemouth,6.8,89,,,0.0,0,0,0.0,0.01,30,38,0,0,0,0,9,56
Álex Jiménez,2026-04-18,Newcastle United,Bournemouth,6.9,90,,,0.0,0,0,0.0,0.03,28,39,1,0,1,0,6,64
Álex Jiménez,2026-04-22,Bournemouth,Leeds United,7.0,90,,,0.0,0,0,0.0,0.05,40,48,0,0,1,0,5,75
