Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches
Estêvão,2026-01-07,Fulham,Chelsea,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Estêvão,2026-01-10,Charlton Athletic,Chelsea,7.4,24,,,0.0,0,0,0.0,0.0,15,16,1,0,0,0,1,26
Estêvão,2026-01-14,Chelsea,Arsenal,6.3,90,,,0.0,0,0,0.0,0.0,26,31,1,0,0,0,4,54
Estêvão,2026-01-21,Chelsea,Pafos FC,6.4,45,,,0.0,0,0,0.24,0.02,15,17,1,0,0,0,2,36
Estêvão,2026-01-25,Crystal Palace,Chelsea,7.7,74,,,0.0,1,0,0.42,0.04,14,18,1,0,0,0,2,32
Estêvão,2026-01-28,Napoli,Chelsea,6.0,74,,,0.0,0,0,0.0,0.01,16,20,0,0,0,0,2,29
Estêvão,2026-02-03,Arsenal,Chelsea,6.1,30,,,0.0,0,0,0.0,0.0,12,15,1,0,0,0,0,22
Estêvão,2026-02-07,Wolverhampton,Chelsea,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Estêvão,2026-02-10,Chelsea,Leeds United,6.7,64,,,0.0,0,0,0.06,0.02,18,22,1,0,1,0,3,40
Estêvão,2026-02-13,Hull City,Chelsea,7.5,77,,,0.0,1,0,0.0,0.0,32,35,0,0,0,0,2,54
Estêvão,2026-03-17,Chelsea,Paris Saint-Germain,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Estêvão,2026-03-21,Everton,Chelsea,6.7,20,,,0.0,0,0,0.0,0.01,7,9,0,0,1,0,1,22
Estêvão,2026-04-04,Chelsea,Port Vale,8.9,90,,,0.0,1,0,0.0,0.0,36,43,4,0,0,0,5,59
Estêvão,2026-04-12,Chelsea,Manchester City,5.9,67,,,0.0,0,0,0.0,0.01,9,10,1,0,0,0,2,22
Estêvão,2026-04-18,Chelsea,Manchester United,6.6,16,,,0.0,0,0,0.09,0.0,0,2,0,0,0,0,0,5
