Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches
Tim Weah,2026-02-03,Olympique de Marseille,Stade Rennais,8.0,90,,,0.0,0,0,0.0,0.0,44,48,1,0,0,0,6,73
Tim Weah,2026-02-08,Paris Saint-Germain,Olympique de Marseille,5.0,90,,,0.0,0,0,0.13,0.01,25,28,1,0,0,0,1,39
Tim Weah,2026-02-14,Olympique de Marseille,RC Strasbourg,6.9,90,,,0.0,0,0,0.05,0.02,28,34,0,0,1,0,2,56
Tim Weah,2026-02-20,Stade Brestois,Olympique de Marseille,6.8,90,,,0.0,0,0,0.0,0.18,85,90,3,0,2,0,5,119
Tim Weah,2026-03-01,Olympique de Marseille,Olympique Lyonnais,6.7,84,,,0.0,0,0,0.02,0.11,38,43,0,0,0,0,8,58
Tim Weah,2026-03-04,Olympique de Marseille,Toulouse,6.4,90,,,0.0,0,0,0.0,0.0,38,47,2,0,2,0,6,68
Tim Weah,2026-03-07,Toulouse,Olympique de Marseille,7.0,90,,,0.0,0,0,0.0,0.1,22,27,1,0,0,0,6,40
Tim Weah,2026-03-13,Olympique de Marseille,Auxerre,6.9,90,,,0.0,0,0,0.03,0.05,28,33,1,0,1,0,4,59
Tim Weah,2026-03-22,Olympique de Marseille,Lille,6.4,90,,,0.0,0,0,0.05,0.04,44,47,1,0,0,0,5,61
Tim Weah,2026-03-28,USA,Belgium,6.1,64,,,0.0,0,0,0.0,0.0,12,15,2,0,1,0,1,29
Tim Weah,2026-04-01,USA,Portugal,6.5,67,,,0.0,0,0,0.0,0.0,19,24,0,0,0,0,3,31
Tim Weah,2026-04-05,AS Monaco,Olympique de Marseille,6.7,89,,,0.0,0,0,0.09,0.06,36,41,2,0,1,0,4,58
Tim Weah,2026-04-10,Olympique de Marseille,Metz,6.5,90,,,0.0,0,0,0.0,0.01,21,29,0,0,0,0,1,42
Tim Weah,2026-04-18,Lorient,Olympique de Marseille,6.4,45,,,0.0,0,0,0.02,0.02,20,25,0,0,3,0,4,38
Tim Weah,2026-04-26,Olympique de Marseille,Nice,7.8,90,,,0.0,0,0,0.03,0.56,44,51,3,0,0,0,3,69
