Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches
Lucas Michal,2026-01-03,AS Monaco,Olympique Lyonnais,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Lucas Michal,2026-01-10,US Orléans,AS Monaco,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Lucas Michal,2026-01-20,Real Madrid,AS Monaco,6.3,10,,,0.0,0,0,0.04,0.01,2,3,0,0,0,0,0,6
Lucas Michal,2026-01-24,Le Havre,AS Monaco,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Lucas Michal,2026-01-28,AS Monaco,Juventus,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Lucas Michal,2026-02-06,Metz,Lille,6.1,62,,,0.0,0,0,0.0,0.0,14,16,1,0,0,0,2,32
Lucas Michal,2026-02-15,Metz,Auxerre,6.2,28,,,0.0,0,0,0.0,0.01,13,15,0,0,0,0,1,23
Lucas Michal,2026-02-21,Paris Saint-Germain,Metz,6.3,66,,,0.0,0,0,0.0,0.02,14,16,0,0,0,0,3,25
Lucas Michal,2026-03-01,Metz,Stade Brestois,6.4,14,,,0.0,0,0,0.02,0.01,6,7,0,0,0,0,1,9
Lucas Michal,2026-03-15,Metz,Toulouse,6.5,13,,,0.0,0,0,0.17,0.0,0,2,0,0,0,0,0,4
Lucas Michal,2026-03-22,Stade Rennais,Metz,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Lucas Michal,2026-04-05,Metz,Nantes,6.1,10,,,0.0,0,0,0.38,0.0,1,1,0,0,0,0,1,8
Lucas Michal,2026-04-10,Olympique de Marseille,Metz,,3,,,0.0,0,0,0.0,0.0,1,1,0,0,0,0,0,1
Lucas Michal,2026-04-19,Metz,Paris FC,6.4,15,,,0.0,0,0,0.13,0.0,3,3,1,0,0,0,0,7
Lucas Michal,2026-04-26,Le Havre,Metz,6.5,8,,,0.0,0,0,0.0,0.0,3,4,0,0,0,0,2,4
