Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches,Successful_Dribbles,kpi_explosivity,Age
Christian Mawissa,2025-10-29,Nantes,AS Monaco,6.4,69,7452.0,14.0,108.0,0,0,0.0,0.0,32,35,0,0,2,0,2,48,0,1.88,21
Christian Mawissa,2025-12-14,Olympique de Marseille,AS Monaco,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,21
Christian Mawissa,2025-12-21,Auxerre,AS Monaco,7.1,65,7020.0,13.0,108.0,0,0,0.0,0.0,24,27,0,0,1,0,4,48,0,1.85,21
Christian Mawissa,2026-01-03,AS Monaco,Olympique Lyonnais,6.8,36,3888.0,7.0,108.0,0,0,0.0,0.0,4,9,0,0,1,0,2,14,0,1.8,21
Christian Mawissa,2026-02-25,Paris Saint-Germain,AS Monaco,6.7,16,1728.0,3.0,108.0,0,0,0.0,0.0,9,9,0,0,0,0,0,10,0,1.74,21
Christian Mawissa,2026-02-28,AS Monaco,Angers,7.2,23,2484.0,5.0,108.0,0,0,0.0,0.0,27,32,0,0,0,0,3,42,0,2.01,21
Christian Mawissa,2026-03-06,Paris Saint-Germain,AS Monaco,6.5,36,3888.0,7.0,108.0,0,0,0.0,0.0,1,3,0,0,0,0,1,10,0,1.8,21
Christian Mawissa,2026-03-14,AS Monaco,Stade Brestois,6.7,7,756.0,1.0,108.0,0,0,0.0,0.0,1,2,0,0,0,0,0,4,0,1.32,21
Christian Mawissa,2026-03-22,Olympique Lyonnais,AS Monaco,7.3,16,1728.0,3.0,108.0,0,1,0.32,0.58,4,4,2,0,0,0,1,13,0,1.74,21
Christian Mawissa,2026-04-05,AS Monaco,Olympique de Marseille,6.7,65,7020.0,13.0,108.0,0,0,0.0,0.01,20,25,0,0,1,0,0,47,0,1.85,21
Christian Mawissa,2026-04-10,Paris FC,AS Monaco,6.4,45,4860.0,9.0,108.0,0,0,0.0,0.01,21,26,0,0,2,0,1,37,0,1.85,21
Christian Mawissa,2026-04-19,AS Monaco,Auxerre,6.5,80,8640.0,16.0,108.0,0,0,0.0,0.03,60,69,1,0,0,0,9,92,0,1.85,21
Christian Mawissa,2026-04-25,Toulouse,AS Monaco,6.7,62,6696.0,12.0,108.0,0,0,0.0,0.01,45,51,0,0,1,0,6,82,0,1.79,21
