Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches
Soumaila Coulibaly,2025-11-23,Stade Brestois,Metz,6.1,90,,,0.0,0,0,0.02,0.03,90,94,2,0,0,0,7,99
Soumaila Coulibaly,2025-12-05,Stade Brestois,AS Monaco,6.9,90,,,0.0,0,0,0.0,0.0,22,25,0,0,1,0,5,36
Soumaila Coulibaly,2025-12-13,Stade Rennais,Stade Brestois,5.9,90,,,0.0,0,0,0.05,0.0,33,40,0,0,1,0,7,51
Soumaila Coulibaly,2026-01-04,Stade Brestois,Auxerre,7.7,90,,,0.0,0,0,0.0,0.01,61,64,0,0,0,0,4,76
Soumaila Coulibaly,2026-01-18,Olympique Lyonnais,Stade Brestois,6.4,90,,,0.0,0,0,0.0,0.0,22,26,0,0,0,0,3,38
Soumaila Coulibaly,2026-01-25,Stade Brestois,Toulouse,6.2,90,,,0.0,0,0,0.0,0.01,59,65,0,0,2,0,5,79
Soumaila Coulibaly,2026-02-01,Nice,Stade Brestois,6.3,74,,,0.0,0,0,0.1,0.0,17,22,0,0,1,0,4,35
Soumaila Coulibaly,2026-02-20,Stade Brestois,Olympique de Marseille,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Soumaila Coulibaly,2026-03-01,Metz,Stade Brestois,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Soumaila Coulibaly,2026-03-08,Stade Brestois,Le Havre,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Soumaila Coulibaly,2026-03-14,AS Monaco,Stade Brestois,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Soumaila Coulibaly,2026-03-21,Auxerre,Stade Brestois,6.2,81,,,0.0,0,0,0.0,0.01,31,37,0,0,1,0,4,45
Soumaila Coulibaly,2026-04-04,Stade Brestois,Stade Rennais,6.8,14,,,0.0,0,0,0.0,0.0,16,16,0,0,0,0,0,17
Soumaila Coulibaly,2026-04-19,Nantes,Stade Brestois,7.0,90,,,0.0,0,0,0.0,0.01,63,68,0,0,2,0,6,79
Soumaila Coulibaly,2026-04-24,Stade Brestois,RC Lens,6.0,90,,,0.0,0,0,0.0,0.0,18,22,0,0,0,0,4,34
