Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches
Mario Sauer,2026-02-04,Toulouse,Amiens SC,6.8,75,,,0.0,0,0,0.0,0.0,23,31,1,0,0,0,2,39
Mario Sauer,2026-02-08,Angers,Toulouse,6.4,9,,,0.0,0,0,0.0,0.0,1,2,0,0,0,0,1,4
Mario Sauer,2026-02-15,Le Havre,Toulouse,6.4,27,,,0.0,0,0,0.05,0.17,8,15,0,0,0,0,1,19
Mario Sauer,2026-02-21,Toulouse,Paris FC,6.5,4,,,0.0,0,0,0.0,0.0,1,1,0,0,0,0,0,1
Mario Sauer,2026-02-28,Stade Rennais,Toulouse,6.5,16,,,0.0,0,0,0.0,0.01,7,10,0,0,0,0,3,13
Mario Sauer,2026-03-04,Olympique de Marseille,Toulouse,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Mario Sauer,2026-03-07,Toulouse,Olympique de Marseille,6.7,6,,,0.0,0,0,0.0,0.04,1,1,0,0,0,0,1,4
Mario Sauer,2026-03-15,Metz,Toulouse,7.5,25,,,0.0,1,0,0.47,0.0,9,10,0,0,0,0,0,17
Mario Sauer,2026-03-21,Toulouse,Lorient,6.5,6,,,0.0,0,0,0.96,0.01,3,4,0,0,1,0,0,6
Mario Sauer,2026-04-03,Paris Saint-Germain,Toulouse,6.2,7,,,0.0,0,0,0.0,0.01,7,9,0,0,0,0,0,11
Mario Sauer,2026-04-12,Toulouse,Lille,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Mario Sauer,2026-04-17,RC Lens,Toulouse,6.1,14,,,0.0,0,0,0.0,0.0,1,1,0,0,0,0,1,2
Mario Sauer,2026-04-21,RC Lens,Toulouse,6.6,4,,,0.0,0,0,0.0,0.0,1,1,0,0,0,0,0,1
Mario Sauer,2026-04-25,Toulouse,AS Monaco,6.7,11,,,0.0,0,0,0.0,0.07,4,7,1,0,0,0,1,7
