Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches
Claudio Echeverri,2025-12-06,FC Augsburg,Bayer 04 Leverkusen,6.7,9,,,0.0,0,0,0.1,0.14,6,6,0,0,0,0,0,8
Claudio Echeverri,2025-12-10,Bayer 04 Leverkusen,Newcastle United,6.4,10,,,0.0,0,0,0.0,0.0,3,4,0,0,0,0,1,5
Claudio Echeverri,2026-01-26,Girona FC,Getafe,6.8,27,,,0.0,0,0,0.05,0.02,12,15,0,0,0,0,3,23
Claudio Echeverri,2026-01-31,Real Oviedo,Girona FC,7.0,21,,,0.0,0,0,0.06,0.11,11,12,1,0,0,0,2,24
Claudio Echeverri,2026-02-08,Sevilla,Girona FC,6.0,45,,,0.0,0,0,0.02,0.07,13,13,0,0,0,0,2,23
Claudio Echeverri,2026-02-16,Girona FC,FC Barcelona,7.4,17,,,0.0,0,0,0.0,0.12,7,8,2,0,0,0,4,15
Claudio Echeverri,2026-02-23,Deportivo Alavés,Girona FC,7.0,29,,,0.0,0,0,0.0,0.03,11,13,1,0,0,0,2,26
Claudio Echeverri,2026-03-01,Girona FC,Celta Vigo,6.4,17,,,0.0,0,0,0.04,0.01,11,13,0,0,0,0,0,22
Claudio Echeverri,2026-03-07,Levante UD,Girona FC,6.5,54,,,0.0,0,0,0.06,0.03,22,24,0,0,0,0,3,36
Claudio Echeverri,2026-03-14,Girona FC,Athletic Club,8.0,20,,,0.0,1,0,0.67,0.0,5,6,1,0,0,0,0,13
Claudio Echeverri,2026-03-21,Osasuna,Girona FC,6.5,30,,,0.0,0,0,0.0,0.03,17,19,0,0,0,0,1,23
Claudio Echeverri,2026-04-06,Girona FC,Villarreal,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Claudio Echeverri,2026-04-10,Real Madrid,Girona FC,6.6,64,,,0.0,0,0,0.23,0.02,15,16,1,0,1,0,0,27
Claudio Echeverri,2026-04-21,Girona FC,Real Betis,7.2,73,,,0.0,0,0,0.13,0.01,19,23,0,0,0,0,0,33
Claudio Echeverri,2026-04-25,Valencia,Girona FC,6.5,61,,,0.0,0,0,0.07,0.01,10,12,1,0,0,0,0,24
