Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches
Luka Bentt,2025-11-12,North Macedonia U19,Belgium U19,,70,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Luka Bentt,2025-11-15,Belgium U19,Estonia U19,,46,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Luka Bentt,2025-11-18,Belgium U19,Portugal U19,,90,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Luka Bentt,2026-02-01,Aston Villa,Brentford,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Luka Bentt,2026-02-12,Brentford,Arsenal,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Luka Bentt,2026-02-16,Macclesfield FC,Brentford,,1,,,0.0,0,0,0.0,0.0,1,1,0,0,0,0,0,1
Luka Bentt,2026-02-28,Burnley,Brentford,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Luka Bentt,2026-03-03,Bournemouth,Brentford,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Luka Bentt,2026-03-09,West Ham United,Brentford,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Luka Bentt,2026-03-16,Brentford,Wolverhampton,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Luka Bentt,2026-03-21,Leeds United,Brentford,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Luka Bentt,2026-03-25,Belgium U19,Denmark U19,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Luka Bentt,2026-03-28,Czechia U19,Belgium U19,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Luka Bentt,2026-04-11,Brentford,Everton,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Luka Bentt,2026-04-18,Brentford,Fulham,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
