Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches
Théo Le Bris,2026-01-10,Hauts Lyonnais,Lorient,7.4,90,,,0.0,0,0,0.0,0.0,37,45,3,0,1,0,9,68
Théo Le Bris,2026-01-16,AS Monaco,Lorient,6.5,89,,,0.0,0,0,0.0,0.02,22,27,0,0,0,0,1,35
Théo Le Bris,2026-01-24,Stade Rennais,Lorient,6.4,90,,,0.0,0,0,0.0,0.01,10,13,0,0,1,0,1,25
Théo Le Bris,2026-01-31,Lorient,Nantes,7.3,90,,,0.0,0,0,0.0,0.33,34,39,1,0,0,0,4,58
Théo Le Bris,2026-02-04,Lorient,Paris FC,7.4,22,,,0.0,0,0,0.0,0.0,15,18,1,0,1,0,3,23
Théo Le Bris,2026-02-07,Stade Brestois,Lorient,7.2,90,,,0.0,0,0,0.15,0.15,40,44,0,0,2,0,0,66
Théo Le Bris,2026-02-15,Lorient,Angers,6.6,85,,,0.0,0,0,0.0,0.05,31,36,1,0,1,0,4,57
Théo Le Bris,2026-02-22,Nice,Lorient,6.3,77,,,0.0,0,0,0.27,0.08,23,27,1,0,1,0,3,43
Théo Le Bris,2026-03-01,Lorient,Auxerre,6.5,89,,,0.0,0,0,0.09,0.0,17,21,0,0,0,0,3,32
Théo Le Bris,2026-03-04,Lorient,Nice,6.6,80,,,0.0,0,0,0.0,0.0,8,10,0,0,0,0,4,24
Théo Le Bris,2026-03-08,Lille,Lorient,6.8,24,,,0.0,0,0,0.0,0.0,6,6,0,0,0,0,0,11
Théo Le Bris,2026-03-14,Lorient,RC Lens,6.9,89,,,0.0,0,0,0.0,0.0,19,24,0,0,2,0,4,43
Théo Le Bris,2026-03-21,Toulouse,Lorient,6.6,79,,,0.0,0,0,0.0,0.03,22,26,0,0,2,0,4,40
Théo Le Bris,2026-04-05,Lorient,Paris FC,6.9,81,,,0.0,0,0,0.15,0.02,28,30,0,0,1,0,1,52
Théo Le Bris,2026-04-12,Olympique Lyonnais,Lorient,6.5,23,,,0.0,0,0,0.0,0.0,4,5,0,0,1,0,0,9
