Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches
Ollie Watkins,2026-02-11,Aston Villa,Brighton & Hove Albion,6.2,74,,,0.0,0,0,0.04,0.02,10,13,0,0,0,0,0,18
Ollie Watkins,2026-02-14,Aston Villa,Newcastle United,6.3,25,,,0.0,0,0,0.0,0.0,7,11,0,0,1,0,2,14
Ollie Watkins,2026-02-21,Aston Villa,Leeds United,6.7,90,,,0.0,0,0,0.25,0.04,12,17,2,0,0,0,2,30
Ollie Watkins,2026-02-27,Wolverhampton,Aston Villa,6.2,86,,,0.0,0,0,0.08,0.01,11,15,0,0,1,0,1,23
Ollie Watkins,2026-03-04,Aston Villa,Chelsea,6.6,71,,,0.0,0,0,0.2,0.0,6,8,0,0,1,0,1,17
Ollie Watkins,2026-03-12,Lille,Aston Villa,7.4,77,,,0.0,1,0,0.05,0.01,5,10,0,0,0,0,1,20
Ollie Watkins,2026-03-15,Manchester United,Aston Villa,6.3,60,,,0.0,0,0,0.0,0.01,6,8,0,0,0,0,0,18
Ollie Watkins,2026-03-19,Aston Villa,Lille,7.3,34,,,0.0,0,0,0.12,0.18,3,10,1,0,0,0,3,19
Ollie Watkins,2026-03-22,Aston Villa,West Ham United,7.3,87,,,0.0,1,0,0.64,0.04,15,17,1,0,0,0,2,33
Ollie Watkins,2026-04-09,Bologna,Aston Villa,8.5,90,,,0.0,2,0,0.99,0.02,17,21,2,0,0,0,2,41
Ollie Watkins,2026-04-12,Nottingham Forest,Aston Villa,6.0,87,,,0.0,0,0,0.26,0.0,10,15,1,0,0,0,1,26
Ollie Watkins,2026-04-16,Aston Villa,Bologna,7.4,64,,,0.0,1,0,0.98,0.02,11,12,1,0,0,0,2,19
Ollie Watkins,2026-04-19,Aston Villa,Sunderland,8.7,80,,,0.0,2,0,1.22,0.06,8,12,3,0,0,0,3,28
Ollie Watkins,2026-04-25,Fulham,Aston Villa,6.4,80,,,0.0,0,0,0.39,0.02,6,7,1,0,0,0,1,16
