Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches
Diego Mendez,2024-10-29,C.D. Villamuriel,Rayo Vallecano,6.7,27,,,0.0,0,0,0.0,0.0,14,18,1,0,1,0,1,23
Diego Mendez,2024-12-22,Real Betis,Rayo Vallecano,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Diego Mendez,2025-01-18,CD Eldense,Cádiz,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Diego Mendez,2025-01-25,CD Tenerife,CD Eldense,6.6,78,,,0.0,0,0,0.0,0.0,10,17,0,0,1,0,0,25
Diego Mendez,2025-01-31,CD Eldense,Granada,6.2,73,,,0.0,0,0,0.0,0.0,24,32,0,0,1,0,5,44
Diego Mendez,2025-02-10,Real Oviedo,CD Eldense,6.8,90,,,0.0,0,0,0.0,0.0,8,13,0,0,1,0,1,29
Diego Mendez,2025-02-16,CD Eldense,Deportivo La Coruña,6.8,82,,,0.0,0,0,0.0,0.0,17,24,0,0,1,0,4,32
Diego Mendez,2025-02-23,Albacete Balompié,CD Eldense,6.4,82,,,0.0,0,0,0.0,0.0,20,24,2,0,0,0,2,33
Diego Mendez,2025-05-18,CD Castellón,CD Eldense,6.2,8,,,0.0,0,0,0.0,0.0,3,5,0,0,0,0,1,8
Diego Mendez,2025-05-25,CD Eldense,Real Racing Club,6.4,15,,,0.0,0,0,0.0,0.0,3,5,0,0,0,0,1,9
Diego Mendez,2025-06-01,Huesca,CD Eldense,6.6,45,,,0.0,0,0,0.0,0.0,16,16,0,0,2,0,2,21
