Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches
Mikel Vesga,2026-02-01,Athletic Club,Real Sociedad,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Mikel Vesga,2026-02-04,Valencia,Athletic Club,6.7,59,,,0.0,0,0,0.0,0.0,21,26,0,0,0,0,4,39
Mikel Vesga,2026-02-08,Athletic Club,Levante UD,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Mikel Vesga,2026-02-11,Athletic Club,Real Sociedad,6.8,8,,,0.0,0,0,0.0,0.0,6,7,0,0,0,0,0,9
Mikel Vesga,2026-02-15,Real Oviedo,Athletic Club,6.7,24,,,0.0,0,0,0.0,0.0,7,11,0,0,1,0,2,15
Mikel Vesga,2026-02-20,Athletic Club,Elche,6.6,20,,,0.0,0,0,0.0,0.0,7,10,0,0,0,0,3,13
Mikel Vesga,2026-02-28,Rayo Vallecano,Athletic Club,6.8,10,,,0.0,0,0,0.0,0.0,2,4,0,0,0,0,1,9
Mikel Vesga,2026-03-04,Real Sociedad,Athletic Club,6.7,8,,,0.0,0,0,0.0,0.0,3,4,0,0,0,0,0,7
Mikel Vesga,2026-03-07,Athletic Club,FC Barcelona,6.3,21,,,0.0,0,0,0.0,0.0,9,12,1,0,1,0,3,20
Mikel Vesga,2026-03-14,Girona FC,Athletic Club,6.8,22,,,0.0,0,0,0.0,0.02,20,23,2,0,0,0,1,25
Mikel Vesga,2026-03-22,Athletic Club,Real Betis,6.3,28,,,0.0,0,0,0.0,0.01,6,8,0,0,0,0,3,12
Mikel Vesga,2026-04-05,Getafe,Athletic Club,6.7,26,,,0.0,0,0,0.0,0.01,17,21,0,0,0,0,5,25
Mikel Vesga,2026-04-12,Athletic Club,Villarreal,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Mikel Vesga,2026-04-21,Athletic Club,Osasuna,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Mikel Vesga,2026-04-25,Atlético Madrid,Athletic Club,6.6,20,,,0.0,0,0,0.02,0.01,18,25,0,0,0,0,4,32
