Nom,Match_Date,Home_Team,Away_Team,Rating,Minutes_Played,distanceRun,sprints,kpi_work_rate,Goals,Assists,Expected_Goals,Expected_Assists,Accurate_Passes,Total_Passes,Key_Passes,Tackles,Interceptions,Clearances,Ball_Recovery,Touches
Valentín Barco,2026-02-08,Le Havre,RC Strasbourg,7.0,90,,,0.0,0,0,0.0,0.36,66,74,3,0,0,0,4,93
Valentín Barco,2026-02-14,Olympique de Marseille,RC Strasbourg,7.3,90,,,0.0,0,0,0.0,0.23,81,91,2,0,1,0,10,109
Valentín Barco,2026-02-22,RC Strasbourg,Olympique Lyonnais,6.8,90,,,0.0,0,0,0.0,0.15,50,61,1,0,0,0,1,78
Valentín Barco,2026-02-27,RC Strasbourg,RC Lens,7.4,90,,,0.0,0,0,0.0,0.07,68,73,2,0,0,0,4,93
Valentín Barco,2026-03-03,RC Strasbourg,Stade de Reims,8.1,85,,,0.0,0,0,0.0,0.0,97,117,5,0,0,0,5,139
Valentín Barco,2026-03-07,Auxerre,RC Strasbourg,6.4,25,,,0.0,0,0,0.06,0.04,24,30,2,0,0,0,2,44
Valentín Barco,2026-03-12,HNK Rijeka,RC Strasbourg,7.4,90,,,0.0,0,0,0.03,0.62,41,54,3,0,0,0,6,82
Valentín Barco,2026-03-15,RC Strasbourg,Paris FC,8.3,90,,,0.0,0,0,0.1,0.44,70,84,3,0,1,0,4,111
Valentín Barco,2026-03-19,RC Strasbourg,HNK Rijeka,8.3,90,,,0.0,1,0,0.36,0.43,50,57,1,0,0,0,3,76
Valentín Barco,2026-03-22,Nantes,RC Strasbourg,6.6,90,,,0.0,0,0,0.59,0.15,67,77,1,0,1,0,7,95
Valentín Barco,2026-03-28,Argentina,Mauritania,,0,,,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0
Valentín Barco,2026-04-01,Argentina,Zambia,7.8,36,,,0.0,1,0,0.0,0.0,22,24,1,0,0,0,0,31
Valentín Barco,2026-04-04,RC Strasbourg,Nice,6.1,32,,,0.0,0,0,0.0,0.01,19,24,0,0,0,0,1,31
Valentín Barco,2026-04-09,1. FSV Mainz 05,RC Strasbourg,7.1,90,,,0.0,0,0,0.16,0.41,56,69,3,0,0,0,6,84
Valentín Barco,2026-04-16,RC Strasbourg,1. FSV Mainz 05,8.4,90,,,0.0,0,0,0.09,0.05,43,57,0,0,0,0,3,82
